# TYPO3 changelog index — GENERATED, do not edit by hand.
# grep-only: never read this file as a whole.
# source: local:14.3.x
# columns: number	type	version	title	tags	symbols	migration-gist	note	source	path
# note column: 'note' means notes/{number}.md exists and takes precedence.
104463	Deprecation	13.3	Fluid standalone overrideArgument	PHP-API FullyScanned ext:fluid	AbstractViewHelper->overrideArgument() overrideArgument() registerArgument()	Update `typo3fluid/fluid` to at least 2.14 and use registerArgument().	-	local:14.3.x	13.3/Deprecation-104463-FluidStandaloneOverrideArgument.rst
104482	Feature	13.3	Add if() support to ExpressionBuilder	Database PHP-API ext:core	ExpressionBuilder	Extension authors can use the new expression method to build more advanced queries without the requirement to deal with the correct implementation for all supported database vendors.	-	local:14.3.x	13.3/Feature-104482-IfSupportInExpressionBuilder.rst
104493	Feature	13.3	Add `castText()` expression support to `ExpressionBuilder`	Database PHP-API ext:core	ExpressionBuilder	Extension authors can use the new expression method to build more advanced queries without the requirement to deal with the correct implementation for all supported database vendors - at least to some…	-	local:14.3.x	13.3/Feature-104493-AddCastTextExpressionSupportToExpressionBuilder.rst
104526	Feature	13.3	Provide validators for PSR-7 UploadedFile objects in Extbase	Backend ext:extbase	UploadedFile ObjectStorage UploadedFileInterface minimum maximum allowedMimeTypes ignoreFileExtensionCheck width height minWidth maxWidth minHeight maxHeight	TYPO3 extension autors can now use the new validators to validate a given UploadedFile object.	-	local:14.3.x	13.3/Feature-104526-ProvideValidatorsForPSR-7UploadedFileObjectsInExtbase.rst
104607	Deprecation	13.3	BackendUserAuthentication:returnWebmounts()	PHP-API TCA FullyScanned ext:core	returnWebmounts() getWebmounts()	Existing calls to returnWebmounts() should be replaced by getWebmounts().	-	local:14.3.x	13.3/Deprecation-104607-BackendUserAuthenticationReturnWebmounts.rst
104631	Feature	13.3	Add `UNION Clause` support to the QueryBuilder	Database PHP-API ext:core	QueryBuilder union(string|QueryBuilder $part) DISTINCT) ConcreteQueryBuilder $pageIdOne = 100 $pageIdTwo = 10	Extension authors can use the new QueryBuilder methods to build more advanced queries.	-	local:14.3.x	13.3/Feature-104631-AddUNIONClauseSupportToTheQueryBuilder.rst
104655	Feature	13.3	Add console command to mark upgrade wizards as undone	CLI ext:install		You can now mark an already executed upgrade wizard as "undone" with typo3 upgrade:mark:undone	-	local:14.3.x	13.3/Feature-104655-AddConsoleCommandToMarkUpgradeWizardsAsUndone.rst
104662	Deprecation	13.3	BackendUtility thumbCode	PHP-API FullyScanned ext:backend	thumbCode() FileReference process()	Remove any usage of this method. In case you currently rely on the functionality, you can copy it to your custom extension.	-	local:14.3.x	13.3/Deprecation-104662-BackendUtilityThumbCode.rst
104684	Deprecation	13.3	Fluid RenderingContext->getRequest()	Fluid PHP-API NotScanned ext:fluid	RenderingContext->setRequest() RenderingContext->getRequest() RenderingContext setRequest() getRequest() RenderingContextInterface ServerRequestInterface setAttribute() hasAttribute() getAttribute()	Class RenderingContext of the Core extension Fluid extends class RenderingContext of Fluid standalone and adds the methods setRequest() and getRequest().	-	local:14.3.x	13.3/Deprecation-104684-FluidRenderingContext-getRequest.rst
104764	Deprecation	13.3	Fluid TemplatePaths->fillDefaultsByPackageName	PHP-API FullyScanned ext:fluid	TemplatePaths->fillDefaultsByPackageName() setTemplateRootPaths() setLayoutRootPaths() setPartialRootPaths() ViewFactoryInterface fillDefaultsByPackageName() ActionController TemplatePaths	Use ViewFactoryInterface to create views with proper template paths instead. The TYPO3 system extensions come with plenty of examples on how to do this.	-	local:14.3.x	13.3/Deprecation-104764-FluidTemplatePaths-fillDefaultsByPackageName.rst
104773	Deprecation	13.3	Custom Fluid views and Extbase	PHP-API PartiallyScanned ext:core	StandaloneView TemplateView AbstractTemplateView ViewResolverInterface GenericViewResolver ViewFactoryInterface create() ActionController->defaultViewObjectName JsonView class __construct()	Extensions should no longer directly instantiate own views, but should get ViewFactoryInterface injected and use create() to retrieve a view.	-	local:14.3.x	13.3/Deprecation-104773-CustomFluidViewsAndExtbase.rst
104773	Deprecation	13.3	ext:backend LoginProviderInterface changes	PHP-API NotScanned ext:backend	LoginProviderInterface->render() LoginProviderInterface->modifyView() render() ModifyPageLayoutOnLoginProviderSelectionEvent getController() getPageRenderer() getRequest() getView() ViewInterface LoginProviderInterface UsernamePasswordLoginProvider modifyView() PageRenderer	Consumers of LoginProviderInterface should implement modifyView() instead, the transition should be smooth.	-	local:14.3.x	13.3/Deprecation-104773-ExtbackendLoginProviderInterfaceChanges.rst
104773	Feature	13.3	Generic view factory	Fluid PHP-API ext:core	ViewFactoryInterface ViewInterface $this->view	Instances of this interface should be injected using dependency injection.	-	local:14.3.x	13.3/Feature-104773-GenericViewFactory.rst
104778	Deprecation	13.3	Instantiation of IconRegistry in ext_localconf.php	PHP-API NotScanned ext:core	IconRegistry BootCompletedEvent	The most common use-cases can be accomplished via the Configuration/Icons.php file. Before:	-	local:14.3.x	13.3/Deprecation-104778-InstantiationOfIconRegistryInExtLocalconf.rst
104789	Deprecation	13.3	Fluid variables true, false, null	Fluid NotScanned ext:fluid	$view->assign('true', $someVar)	Template code using these variables should be adjusted to use different variable names. In Fluid v4, the variables will contain their matching PHP counterparts.	-	local:14.3.x	13.3/Deprecation-104789-FluidVariablesTrueFalseNull.rst
104789	Deprecation	13.3	renderStatic() for Fluid ViewHelpers	Fluid PartiallyScanned ext:fluid	renderStatic() CompileWithContentArgumentAndRenderStatic CompileWithRenderStatic render() renderStatic static $arguments $this->arguments $renderingContext $this->renderingContext $renderChildrenClosure() $this->renderChildren() $renderChildrenClosure $this->renderChildren(...) resolveContentArgumentName( getContentArgumentName( RenderingContextInterface; CompileWithRenderStatic; CompileWithContentArgumentAndRenderStatic; use CompileWithRenderStatic; use CompileWithContentArgumentAndRenderStatic;	ViewHelpers should always use render() as their primary rendering method.	-	local:14.3.x	13.3/Deprecation-104789-RenderStaticForFluidViewHelpers.rst
104789	Feature	13.3	Support for contentArgumentName in AbstractViewHelper	Fluid ext:fluid	CompileWithContentArgumentAndRenderStatic AbstractViewHelper	ViewHelpers using the trait CompileWithContentArgumentAndRenderStatic should be migrated to the new feature.	-	local:14.3.x	13.3/Feature-104789-SupportForContentArgumentNameInAbstractViewHelper.rst
104794	Feature	13.3	Introduce Site Settings Editor	Backend Frontend YAML ext:backend		Site-scoped settings will most likely be the place to configure site-wide configuration, which was previously only possible to modify via Constant Editor, modifying TypoScript constants.	-	local:14.3.x	13.3/Feature-104794-IntroduceSiteSettingsEditor.rst
104814	Feature	13.3	Automatically add system fields to content types	PHP-API TCA ext:core	CType showitem ctrl ctrl[type] colPos ctrl[languageField] sys_language_uid ctrl[editlock] editlock ctrl[enablecolumns][disabled] hidden ctrl[enablecolumns][starttime] starttime ctrl[enablecolumns][endtime] endtime ctrl[enablecolumns][fe_group] fe_group ctrl[descriptionColumn] rowDescription addToAllTcaTypes() general	Creating content elements has been simplified by removing the need to define the system fields for each element again and again.	-	local:14.3.x	13.3/Feature-104814-AutomaticallyAddSystemFieldsToContentTypes.rst
104832	Feature	13.3	PSR-14 Event to alter the results of PageTreeRepository	Backend PHP-API ext:backend	AfterRawPageRowPreparedEvent #[AsEventListener] page	Using the new PSR-14 event, it is now possible to modify the populated page properties or its children records.	-	local:14.3.x	13.3/Feature-104832-PSR-14EventToAlterTheResultsOfPageTreeRepository.rst
104844	Feature	13.3	Add widgets for listing all the sys_notes inside the TYPO3 system	Backend ext:dashboard		TYPO3 users who have access to the Dashboard module and are granted access to the new widgets can now add and use these widgets.	-	local:14.3.x	13.3/Feature-104844-Dashboard-Sys_note-AddWidgetsForListingAllTheSys_notesInsideTheTYPO3System.rst
104846	Feature	13.3	Custom field transformations for new records	PHP-API ext:core	Record FileReference Folder DateTimeImmutable RecordCreationEvent StoppableEventInterface RecordInterface setRecord() hasProperty() setProperty() setProperties() unsetProperty() getProperty() getProperties() getRawRecord() RawRecord getSystemProperties() SystemProperties getContext() Context isPropagationStopped() #[AsEventListener] Coordinates coordinates maps	Using the new PSR-14 RecordCreationEvent, extension authors are able to apply any field transformation to any property before a Record is created.	-	local:14.3.x	13.3/Feature-104846-CustomFieldTransformationsForNewRecords.rst
104868	Feature	13.3	Add color scheme switching	Backend ext:backend		If you don't want the automatic switching and don't include the `setup` core extension in your environment, you need to manually disable the feature yourself using the UserTS configuration setup.field…	-	local:14.3.x	13.3/Feature-104868-AddColorSchemeSwitching.rst
104878	Feature	13.3	Introduce dashboard widget for pages with latest changes	Backend ext:dashboard		TYPO3 users who have access to the Dashboard module and are granted access to the new widgets can now add and use this widget.	-	local:14.3.x	13.3/Feature-104878-IntroduceDashboardWidgetForPagesWithLatestChanges.rst
104896	Feature	13.3	Raise Fluid Standalone to 4.0	Fluid ext:fluid		For existing installations, negative consequences of this update should be minimal as deprecated features will still work.	-	local:14.3.x	13.3/Feature-104896-RaiseFluidStandaloneTo40.rst
104904	Feature	13.3	Ignore Fluid syntax error in <f:comment>	Fluid ext:fluid	RemoveCommentsTemplateProcessor	This feature is helpful during template development because developers don't need to take care for commented-out code being valid Fluid code.	-	local:14.3.x	13.3/Feature-104904-IgnoreFluidSyntaxErrorInFComment.rst
104914	Feature	13.3	Updated HTTP headers for frontend rendering and new TypoScript setting for proxies	Frontend TypoScript ext:frontend		By utilizing the new TypoScript setting, TYPO3 caches cacheable contents, and also instructs shared caches such as reverse proxies or CDNs to cache the HTTP Response, while always delivering fresh con…	-	local:14.3.x	13.3/Feature-104914-UpdatedHTTPHeadersForFrontendRenderingAndNewTypoScriptSettingForProxies.rst
104935	Feature	13.3	Allow moving content elements via page tree	Backend ext:backend		Content elements can be moved from the Web > Page module into the page tree to initiate the moving process.	-	local:14.3.x	13.3/Feature-104935-AllowMovingContentElementsViaPageTree.rst
104973	Feature	13.3	Activate the shipped LintYaml executable for TYPO3	CLI YAML		Integrate easy made linting of YAML files from Core, custom extensions or any other source into your quality assurance workflow in the known format of the typo3 executable.	-	local:14.3.x	13.3/Feature-104973-ActivateLintYamlExecutableForTYPO3.rst
104990	Feature	13.3	Automatic frontend cache tagging	Frontend ext:core	frontend.cache.autoTagging	Instances configured with the feature toggle automatically tag caches. Affected cache entries will be removed when changing records.	-	local:14.3.x	13.3/Feature-104990-AutomaticFrontendCacheTagging.rst
92187	Important	13.4.x	Evaluation of incoming HTTP Header X-Forwarded-Proto	LocalConfiguration ext:core		When running TYPO3 behind a reverse proxy, the site owner needs to set two TYPO3 settings.	-	local:14.3.x	13.4.x/Important-92187-EvaluationOfIncomingHTTPHeaderX-Forwarded-Proto.rst
103140	Important	13.4.x	Allow to configure rate limiters in Message consumer (Symfony Messenger)	PHP-API ext:core		This change introduces missing configuration options for Symfony Messenger-based rate limiters.	-	local:14.3.x	13.4.x/Important-103140-AllowToConfigureRateLimiters.rst
104477	Important	13.4.x	Remove hyphen prefix from sys_log's data field entry	Database ext:core	DatabaseWriter	The DatabaseWriter is used to write logs into the database table `sys_log`. Additional log information data is persisted in the field `data` and has been prefixed with a `-` until now.	-	local:14.3.x	13.4.x/Important-104477-RemoveHyphenPrefixFromSys_logsDataFieldEntry.rst
105007	Important	13.4.x	Manipulation of final search query in EXT:indexed_search	PHP-API ext:indexed_search	BeforeFinalSearchQueryIsExecutedEvent QueryBuilder searchWords freeIndexUid	By removing the searchSkipExtendToSubpagesChecking option in 97530, there might have been performance implications for installations with a lot of sites.	-	local:14.3.x	13.4.x/Important-105007-ManipulationOfFinalSearchQueryInEXTindexed_search.rst
105076	Deprecation	13.4	Plugin content element and plugin sub types	Fluid PHP-API PartiallyScanned ext:extbase	list_type PLUGIN_TYPE_PLUGIN addPlugin() configurePlugin() $pluginType CType PLUGIN_TYPE_CONTENT_ELEMENT registerPlugin() AbstractListTypeToCTypeUpdate IndexedSearchCTypeMigration	Existing plugins must be migrated to use the `CType` record type.	-	local:14.3.x	13.4/Deprecation-105076-PluginContentElementAndPluginSubTypes.rst
105171	Deprecation	13.4	INCLUDE_TYPOSCRIPT TypoScript syntax	TypoScript NotScanned ext:core		Most usages of <INCLUDE_TYPOSCRIPT: can be turned into @import easily. A few examples:	-	local:14.3.x	13.4/Deprecation-105171-INCLUDE_TYPOSCRIPTTypoScriptSyntax.rst
105175	Important	13.4	Move FrontendBackendUserAuthentication into EXT:frontend	Frontend ext:frontend	FrontendBackendUserAuthentication	The internal FrontendBackendUserAuthentication class, used for frontend requests while being logged in the backend has been moved from EXT:backend to EXT:frontend, since its dependencies are limited t…	-	local:14.3.x	13.4/Important-105175-MoveFrontendBackendUserAuthenticationIntoEXTfrontend.rst
105213	Deprecation	13.4	TCA sub types	PHP-API TCA FullyScanned ext:core	subtype_value_field subtypes_addlist subtypes_excludelist tt_content CType list list_type	Replace any subtype_value_field configuration with dedicated record types. Please also consider migrating corresponding subtypes_addlist and subtypes_excludelist definitions accordingly.	-	local:14.3.x	13.4/Deprecation-105213-TCASubTypes.rst
105230	Deprecation	13.4	TypoScriptFrontendController and $GLOBALS['TSFE']	Frontend PHP-API FullyScanned ext:frontend	TypoScriptFrontendController $GLOBALS['TSFE']	See breaking-102621-1701937690 for details on substitutions. In general, most state used by extensions has been turned into request attributes.	-	local:14.3.x	13.4/Deprecation-105230-TypoScriptFrontendControllerAndGLOBALSTSFE.rst
105252	Deprecation	13.4	DataProviderContext getters and setters	Backend PHP-API NotScanned ext:backend	DataProviderContext setX() getX() readonly DataProviderContext->setPageId() DataProviderContext->setTableName() DataProviderContext->setFieldName() DataProviderContext->setData() DataProviderContext->setPageTsConfig() DataProviderContext->getPageId() DataProviderContext->getTableName() DataProviderContext->getFieldName() DataProviderContext->getData() DataProviderContext->getPageTsConfig() $GLOBALS['TYPO3_CONF_VARS']['SC_OPTIONS']['BackendLayoutDataProvider'] new()	Create new objects using PCPP with named arguments instead of the setters. Instances should be created using new():	-	local:14.3.x	13.4/Deprecation-105252-DataProviderContextGettersAndSetters.rst
105279	Deprecation	13.4	Replace TYPO3 EnumType with Doctrine DBAL EnumType	Database PHP-API NotScanned ext:core	EnumType	Upgrade (directly) to TYPO3 v13.4 or ensure to avoid updating Doctrine DBAL to 4.2.x or newer versions in Composer-based instances. Replace EnumType type declarations with EnumType.	-	local:14.3.x	13.4/Deprecation-105279-ReplaceTYPO3EnumTypeWithDoctrinedbalEnumType.rst
105297	Deprecation	13.4	`tableoptions` and `collate` connection configuration	Database LocalConfiguration NotScanned ext:core	$GLOBALS['TYPO3_CONF_VARS']['DB']['Connections']['Default']['tableoptions'] charset collate tableoptions defaultTableOptions collation E_USER_DEPRECATED settings.php additional.php	Review settings.php and additional.php and adapt the deprecated configuration by renaming affected array keys.	-	local:14.3.x	13.4/Deprecation-105297-DeprecateTableoptionsAndCollateConnectionConfiguration.rst
105310	Important	13.4.x	Create CHAR and BINARY as fixed-length columns	Database ext:core	DefaultTcaSchema $fixed = true ExpressionBuilder ExpressionBuilder->trim() ExpressionBuilder->rightPad() trim() rightPad()	TYPO3 parses `ext_tables.sql` files into a Doctrine DBAL object schema to define a virtual database scheme, enriched with DefaultTcaSchema information for TCA-managed tables and fields.	-	local:14.3.x	13.4.x/Important-105310-CreateCHARAndBINARYAsFixedLengthColumns.rst
105638	Feature	13.4.x	Modify fetched page content	Frontend PHP-API TypoScript ext:frontend	SlideMode AfterContentHasBeenFetchedEvent $groupedContent $request #[AsEventListener] PageContentFetchingProcessor	Using the new PSR-14 AfterContentHasBeenFetchedEvent, it's possible to manipulate the page content, which has been fetched by the PageContentFetchingProcessor, based on the page layout and correspondi…	-	local:14.3.x	13.4.x/Feature-105638-ModifyFetchedPageContent.rst
105653	Important	13.4.x	Require a template filename in extbase module template rendering	Backend ext:backend	renderResponse() render() $templateFileName InvalidArgumentException	With the introduction of the FluidAdapter in TYPO3 v13, the dependency between Fluid and Extbase has been decoupled.	-	local:14.3.x	13.4.x/Important-105653-RequireATemplateFilenameInExtbaseModuleTemplateRendering.rst
105703	Important	13.4.x	Premature end of script headers due to X-TYPO3-Cache-Tags	Backend ext:core		The `X-TYPO3-Cache-Tags` header is now split into multiple lines if it exceeds the maximum of 8000 characters.	-	local:14.3.x	13.4.x/Important-105703-PrematureEndOfScriptHeadersDueToXTYPO3CacheTags.rst
106401	Important	13.4.x	Treat 0 as a defined value for nullable datetime fields	Backend Database JavaScript ext:backend		For nullable integer-based datetime fields, the value `0` now explicitly represents the Unix epoch time (`1970-01-01T00:00:00Z`) instead of being interpreted as an empty value by FormEngine.	-	local:14.3.x	13.4.x/Important-106401-Treat0AsADefinedValueForNullableDatetimeFields.rst
106467	Important	13.4.x	Align Extbase DateTime handling to FormEngine and DataHandler	Database PHP-API ext:extbase	DateTimeInterface 'extbase.consistentDateTimeHandling' DateTime $timezone	Extbase handling of DateTimeInterface domain model properties has been aligned with the persistence and database value interpretation behavior of the TYPO3 Core Engine (FormEngine and DataHandler).	-	local:14.3.x	13.4.x/Important-106467-AlignExtbaseDateTimeHandlingToFormEngineAndDataHandler.rst
106494	Important	13.4.x	Adapt custom instances of AbstractFormFieldViewHelper to deal with `persistenceManager->getIdentifierByObject()` methods	Fluid Frontend PHP-API ext:extbase	AbstractFormFieldViewHelper convertToPlainValue()	When dealing with relations to multilingual Extbase entities, these relations should always store their reference to the "original" (`sys_language_uid=0`) entity, so that later on, language record ove…	-	local:14.3.x	13.4.x/Important-106494-AdaptInstancesOfAbstractFormFieldViewHelperDealingWithGetIdentifierByObject.rst
106508	Important	13.4.x	Respect column `CHARACTER SET` and `COLLATE` in `ext_tables.sql`	Database ext:core		TYPO3 now reads column based `CHARACTER SET` and `COLLATION` from extension ext_tables.sql files and applies them on column level.	-	local:14.3.x	13.4.x/Important-106508-RespectColumnCharacterSetAndCollationInExt_tablessql.rst
106894	Important	13.4.x	Site settings.yaml is now stored as a map	YAML ext:core		Site settings are defined as a map of keys, with a defined type and default. The values were previously stored as a tree representation in settings.yaml, e.g.:	-	local:14.3.x	13.4.x/Important-106894-SiteSettingsyamlIsNowStoredAsAMap.rst
107062	Important	13.4.x	Avoid applying Content-Security-Policy nonce sources when not required	Backend Frontend PHP-API ext:core	ConsumableNonce ConsumableString consumeInline() consumeStatic() PolicyPreparedEvent ContentSecurityPolicyHeaders useNonce Behavior true null false	Using nonce sources in a Content-Security-Policy (CSP) HTTP header implicitly leads to having a `Cache-Control: private, no-store` HTTP response header and internally requires to renew the nonce value…	-	local:14.3.x	13.4.x/Important-107062-AvoidApplyingContent-Security-PolicyNonceSourcesWhenNotRequired.rst
107063	Important	13.4.x	CKEditor 5 v46.1.0: TypeScript imports and CSS changes	Backend RTE NotScanned		With the upgrade to CKEditor 5 v46.1.0, three relevant changes are made: #. The API naming of TypeScript type imports has changed a lot.	-	local:14.3.x	13.4.x/Important-107063-CKEditor5-v46.rst
107342	Important	13.4.x	Extend listForms method in FormPersistenceManagerInterface	Backend ext:form NotScanned	listForms() FormPersistenceManagerInterface $orderField $orderDirection public function listForms(array $formSettings, string $orderField = '', ?SortDirection $orderDirection = null): array;	With this change, the method signature of listForms(), defined by the FormPersistenceManagerInterface, has been extended by two arguments: $orderField and $orderDirection.	-	local:14.3.x	13.4.x/Important-107342-ExtendListFormsMethodInFormPersistenceManagerInterface.rst
107594	Important	13.4.x	Icon overlay for TCA select items	Backend TCA TSConfig ext:backend	iconOverlay SelectItem icon label description group	**Previous approach using Page TSconfig (still works, but no longer recommended):**	-	local:14.3.x	13.4.x/Important-107594-IconOverlayForNewContentElementWizardViaSelectItems.rst
107649	Important	13.4.x	Dependency Injection cache is now PHP version dependant	CLI ext:core		TYPO3 uses the PHP library `symfony/dependency-injection` to build a dependency injection container that contains class factories for services used by TYPO3 or by installed extensions.	-	local:14.3.x	13.4.x/Important-107649-DependencyInjectionCacheIsNowPHPVersionDependant.rst
107681	Important	13.4.x	Disabled state for ShortcutButton and DropDownButton	Backend PHP-API ext:backend	ShortcutButton DropDownButton isDisabled(): bool setDisabled(bool $disabled) GenericButton	No migration is required. This change is fully backward compatible as it only adds new optional functionality. Existing code will continue to work without modifications.	-	local:14.3.x	13.4.x/Important-107681-DisabledStateForShortcutButtonAndDropDownButton.rst
108604	Important	13.4.x	Mitigate deserialization flaws	PHP-API LocalConfiguration ext:core	VariableFrontend AuthenticatedMessageDeserializer set() get() allowed_classes: false Registry DenyListDeserializer ReflectionClass cache:core __destruct() __wakeup() BlockSerializationTrait DeserializerException	**Cache (**VariableFrontend**)** Existing cache entries that contain serialized PHP objects will be treated as cache misses on the next read.	-	local:14.3.x	13.4.x/Important-108604-MitigateDeserializationFlaws.rst
